timestamp(s),base_x,base_y,base_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,RL_x,RL_y,RL_z,RR_x,RR_y,RR_z,FL_contact,FR_contact,RL_contact,RR_contact
21.5243,0.7513,-0.064,0.2863,0.8261,0.0378,0.0263,0.9683,-0.2347,0.0237,0.5368,0.075,0.0234,0.4688,-0.1448,0.049,0,1,1,0
21.5423,0.7606,-0.0648,0.2862,0.8987,0.0417,0.0326,0.969,-0.2348,0.0236,0.5376,0.0749,0.0234,0.4936,-0.1462,0.0589,0,1,1,0
21.5631,0.77,-0.0654,0.2863,0.9623,0.0393,0.0404,0.9698,-0.2348,0.0236,0.5385,0.0748,0.0233,0.5122,-0.146,0.0647,0,1,1,0
21.5832,0.7794,-0.0658,0.2864,1.0105,0.0317,0.0442,0.9706,-0.2348,0.0235,0.5393,0.0748,0.0233,0.5282,-0.1458,0.0666,0,1,1,0
21.6038,0.789,-0.0659,0.2865,1.0451,0.022,0.041,0.9713,-0.2348,0.0235,0.5402,0.0748,0.0232,0.5437,-0.1464,0.0663,0,1,1,0
21.623,0.7989,-0.0658,0.2864,1.0687,0.0126,0.0307,0.9721,-0.2348,0.0235,0.5412,0.0747,0.0232,0.5591,-0.1479,0.065,0,1,1,0
21.6434,0.8091,-0.0655,0.2862,1.0779,0.0089,0.0238,0.9729,-0.2347,0.0234,0.5421,0.0747,0.0231,0.5737,-0.1497,0.0638,1,1,1,0
21.6637,0.8192,-0.0651,0.2863,1.0785,0.009,0.0238,0.9738,-0.2347,0.0234,0.5431,0.0747,0.023,0.586,-0.1521,0.0617,1,1,1,0
21.6829,0.8292,-0.0646,0.2868,1.0791,0.009,0.0238,0.9747,-0.2346,0.0233,0.5441,0.0747,0.023,0.5966,-0.1542,0.0588,1,1,1,0
21.7028,0.8392,-0.0643,0.2875,1.0798,0.0091,0.0237,0.9756,-0.2346,0.0232,0.5451,0.0747,0.0229,0.6065,-0.1554,0.0551,1,1,1,0
21.7233,0.8492,-0.064,0.2885,1.0805,0.009,0.0237,0.9765,-0.2345,0.0232,0.5461,0.0747,0.0228,0.6167,-0.1554,0.0511,1,1,1,0
21.744,0.8592,-0.0639,0.2894,1.0813,0.009,0.0237,0.9774,-0.2345,0.0231,0.547,0.0747,0.0227,0.6273,-0.1543,0.0468,1,1,1,0
21.7638,0.8693,-0.0639,0.2904,1.0822,0.009,0.0236,0.9784,-0.2345,0.023,0.548,0.0746,0.0227,0.6385,-0.152,0.0423,1,1,1,0
21.784,0.8795,-0.0641,0.2913,1.083,0.0089,0.0236,0.9793,-0.2345,0.023,0.549,0.0746,0.0226,0.6498,-0.149,0.0374,1,1,1,0
21.8032,0.8897,-0.0644,0.2921,1.0839,0.0088,0.0236,0.9802,-0.2346,0.0229,0.55,0.0745,0.0225,0.6612,-0.1456,0.0321,1,1,1,0
21.8234,0.9,-0.0649,0.2926,1.0848,0.0087,0.0235,0.9812,-0.2346,0.0229,0.551,0.0744,0.0224,0.6722,-0.142,0.026,1,1,1,0
21.8425,0.9103,-0.0655,0.293,1.0857,0.0086,0.0235,0.9821,-0.2346,0.0228,0.552,0.0744,0.0223,0.6767,-0.1409,0.0234,1,1,1,1
21.8674,0.9205,-0.0662,0.2934,1.0866,0.0085,0.0234,0.983,-0.2347,0.0227,0.553,0.0743,0.0222,0.6776,-0.1409,0.0233,1,1,1,1
21.8856,0.9305,-0.0667,0.2937,1.0875,0.0085,0.0234,0.984,-0.2347,0.0226,0.5539,0.0742,0.0222,0.6786,-0.1409,0.0232,1,1,1,1
21.9067,0.9402,-0.067,0.2938,1.0883,0.0084,0.0233,0.9849,-0.2347,0.0225,0.5691,0.0791,0.0254,0.6795,-0.1409,0.0232,1,1,0,1
21.9231,0.9496,-0.0671,0.2936,1.0892,0.0084,0.0233,1.0011,-0.2455,0.0226,0.5956,0.0909,0.034,0.6803,-0.1409,0.0231,1,1,0,1
21.9444,0.9588,-0.0673,0.2931,1.09,0.0083,0.0232,1.056,-0.2671,0.0254,0.6252,0.1048,0.0482,0.6812,-0.1409,0.0231,1,0,0,1
21.9673,0.968,-0.0677,0.2925,1.0908,0.0083,0.0231,1.1343,-0.2835,0.035,0.6557,0.1155,0.0633,0.682,-0.1409,0.023,1,0,0,1
21.9831,0.9775,-0.0683,0.292,1.0916,0.0082,0.0231,1.2104,-0.286,0.0494,0.6879,0.122,0.075,0.6829,-0.141,0.0229,1,0,0,1
22.0038,0.9872,-0.0693,0.2915,1.0925,0.0081,0.023,1.2725,-0.2788,0.0595,0.7234,0.1252,0.0834,0.6838,-0.141,0.0229,1,0,0,1
22.0247,0.9973,-0.0708,0.2908,1.0934,0.0079,0.023,1.3205,-0.2696,0.057,0.7613,0.1248,0.0903,0.6847,-0.1412,0.0228,1,0,0,1
22.0428,1.0077,-0.0726,0.2898,1.0944,0.0078,0.0229,1.3568,-0.261,0.0412,0.7971,0.1209,0.0953,0.6856,-0.1413,0.0227,1,0,0,1
22.0625,1.0185,-0.0748,0.2881,1.0953,0.0076,0.0228,1.3774,-0.256,0.024,0.8271,0.115,0.0962,0.6866,-0.1415,0.0227,1,1,0,1
22.0828,1.029,-0.0768,0.2867,1.0962,0.0074,0.0227,1.3779,-0.2562,0.0238,0.8484,0.1089,0.0899,0.6876,-0.1417,0.0226,1,1,0,1
22.1024,1.039,-0.0781,0.2863,1.0971,0.0073,0.0227,1.378,-0.2562,0.0239,0.8643,0.1028,0.0808,0.6885,-0.1418,0.0225,1,1,0,1
22.1237,1.0486,-0.0788,0.2864,1.098,0.0072,0.0226,1.3783,-0.2563,0.0239,0.878,0.0978,0.0734,0.6894,-0.1418,0.0224,1,1,0,1
22.1434,1.0579,-0.079,0.2867,1.0989,0.0072,0.0225,1.3787,-0.2563,0.0239,0.8907,0.0936,0.068,0.6902,-0.1418,0.0223,1,1,0,1
22.1638,1.0673,-0.0789,0.2873,1.0998,0.0071,0.0224,1.3791,-0.2563,0.0239,0.9027,0.0896,0.0635,0.6911,-0.1418,0.0223,1,1,0,1
22.1824,1.0767,-0.0787,0.2879,1.1008,0.007,0.0223,1.3797,-0.2563,0.0239,0.9148,0.0849,0.0586,0.6919,-0.1417,0.0222,1,1,0,1
22.2041,1.0863,-0.0784,0.2885,1.1017,0.007,0.0223,1.3802,-0.2563,0.0238,0.9272,0.079,0.0521,0.6928,-0.1417,0.0221,1,1,0,1
22.2212,1.0961,-0.0781,0.289,1.1027,0.007,0.0222,1.3809,-0.2563,0.0238,0.9402,0.0718,0.0427,0.6937,-0.1417,0.022,1,1,0,1
22.2415,1.1061,-0.0778,0.2894,1.1037,0.0069,0.0221,1.3815,-0.2564,0.0238,0.9539,0.0629,0.0293,0.6946,-0.1416,0.022,1,1,0,1
22.2644,1.1163,-0.0776,0.2894,1.1047,0.0069,0.022,1.3822,-0.2564,0.0238,0.9589,0.0601,0.0237,0.6955,-0.1416,0.0219,1,1,1,1
22.2841,1.1263,-0.0778,0.2898,1.1058,0.0068,0.0219,1.3829,-0.2565,0.0237,0.9596,0.06,0.0236,0.7043,-0.139,0.0219,1,1,1,1
22.3042,1.1362,-0.0783,0.2905,1.1067,0.0067,0.0218,1.3836,-0.2566,0.0237,0.9603,0.06,0.0236,0.7257,-0.1362,0.022,1,1,1,1
22.3227,1.1459,-0.0791,0.2912,1.1077,0.0066,0.0218,1.3844,-0.2567,0.0237,0.9611,0.0599,0.0236,0.7586,-0.1367,0.0221,1,1,1,1
22.3439,1.1552,-0.0799,0.2914,1.1269,0.0087,0.0218,1.385,-0.2567,0.0237,0.9619,0.0599,0.0235,0.7966,-0.1415,0.0263,1,1,1,0
22.3633,1.1644,-0.0806,0.2912,1.1706,0.0136,0.0221,1.3856,-0.2568,0.0236,0.9626,0.0598,0.0235,0.8407,-0.1496,0.0345,1,1,1,0
22.3834,1.1736,-0.0813,0.2908,1.2326,0.0197,0.0242,1.3863,-0.2568,0.0236,0.9634,0.0597,0.0234,0.8796,-0.1563,0.0469,0,1,1,0
22.4039,1.1829,-0.082,0.2906,1.3075,0.024,0.0295,1.3869,-0.2569,0.0235,0.9641,0.0597,0.0234,0.909,-0.1596,0.0588,0,1,1,0
22.424,1.1923,-0.0825,0.2904,1.375,0.0224,0.0378,1.3877,-0.2569,0.0235,0.9649,0.0596,0.0234,0.9307,-0.1603,0.0667,0,1,1,0
22.4439,1.2018,-0.0828,0.2903,1.4272,0.0155,0.0431,1.3884,-0.2569,0.0234,0.9658,0.0596,0.0233,0.9482,-0.1599,0.07,0,1,1,0
22.4635,1.2115,-0.0829,0.2901,1.4651,0.0062,0.0412,1.3892,-0.2569,0.0234,0.9666,0.0596,0.0232,0.9644,-0.1599,0.07,0,1,1,0
22.4825,1.2215,-0.0827,0.2899,1.4912,-0.0033,0.0316,1.39,-0.2569,0.0234,0.9676,0.0596,0.0232,0.9804,-0.1605,0.0685,0,1,1,0
22.5034,1.2318,-0.0822,0.2894,1.5024,-0.0075,0.0238,1.3908,-0.2568,0.0233,0.9685,0.0596,0.0231,0.9958,-0.1615,0.0668,1,1,1,0
22.5231,1.2421,-0.0817,0.2892,1.5029,-0.0074,0.0238,1.3916,-0.2567,0.0233,0.9695,0.0596,0.023,1.0089,-0.1632,0.0641,1,1,1,0
22.5436,1.2523,-0.0811,0.2895,1.5034,-0.0073,0.0238,1.3925,-0.2567,0.0232,0.9705,0.0596,0.023,1.0199,-0.1646,0.0605,1,1,1,0
22.5622,1.2624,-0.0807,0.2902,1.5041,-0.0073,0.0238,1.3934,-0.2566,0.0232,0.9714,0.0596,0.0229,1.0299,-0.1649,0.0561,1,1,1,0
22.5845,1.2724,-0.0804,0.291,1.5049,-0.0073,0.0237,1.3943,-0.2566,0.0231,0.9724,0.0596,0.0228,1.0399,-0.164,0.0514,1,1,1,0
22.6025,1.2825,-0.0802,0.2919,1.5057,-0.0073,0.0237,1.3952,-0.2566,0.0231,0.9734,0.0595,0.0227,1.0501,-0.1619,0.0465,1,1,1,0
22.6237,1.2926,-0.0803,0.2927,1.5065,-0.0074,0.0237,1.3962,-0.2566,0.023,0.9744,0.0595,0.0227,1.0608,-0.1588,0.0414,1,1,1,0
22.6416,1.3028,-0.0805,0.2935,1.5073,-0.0075,0.0236,1.3971,-0.2566,0.0229,0.9754,0.0594,0.0226,1.0716,-0.1551,0.0361,1,1,1,0
22.6631,1.313,-0.0809,0.2942,1.5082,-0.0075,0.0236,1.398,-0.2566,0.0229,0.9764,0.0594,0.0225,1.0825,-0.1514,0.0303,1,1,1,0
22.683,1.3232,-0.0814,0.2946,1.5091,-0.0076,0.0235,1.3989,-0.2567,0.0228,0.9774,0.0593,0.0224,1.093,-0.148,0.0239,1,1,1,0
22.7036,1.3334,-0.0821,0.2949,1.51,-0.0077,0.0235,1.3998,-0.2567,0.0227,0.9783,0.0592,0.0223,1.0945,-0.1479,0.0233,1,1,1,1
22.7226,1.3434,-0.0828,0.2953,1.5108,-0.0078,0.0234,1.4007,-0.2568,0.0226,0.9793,0.0591,0.0223,1.0954,-0.1479,0.0233,1,1,1,1
22.743,1.3533,-0.0833,0.2956,1.5117,-0.0079,0.0234,1.4016,-0.2568,0.0226,0.9803,0.0591,0.0222,1.0964,-0.1479,0.0232,1,1,1,1
22.7622,1.3629,-0.0835,0.2956,1.5125,-0.008,0.0233,1.4025,-0.2568,0.0225,0.9963,0.0644,0.0266,1.0972,-0.1479,0.0231,1,1,0,1
22.783,1.3722,-0.0837,0.2954,1.5134,-0.008,0.0233,1.4196,-0.2671,0.0225,1.0221,0.0765,0.0362,1.0981,-0.1479,0.0231,1,1,0,1
22.8039,1.3814,-0.0839,0.2948,1.5141,-0.008,0.0232,1.4758,-0.2877,0.0248,1.0507,0.0901,0.0506,1.0989,-0.1479,0.023,1,0,0,1
22.8224,1.3906,-0.0844,0.2942,1.5149,-0.0081,0.0232,1.5552,-0.3028,0.0334,1.0803,0.1,0.0651,1.0997,-0.1479,0.023,1,0,0,1
22.8411,1.4,-0.0851,0.2936,1.5158,-0.0082,0.0231,1.6321,-0.3043,0.0467,1.112,0.1056,0.0761,1.1006,-0.148,0.0229,1,0,0,1
22.8633,1.4098,-0.0863,0.293,1.5167,-0.0083,0.023,1.6945,-0.2968,0.0554,1.1471,0.1079,0.084,1.1015,-0.1481,0.0228,1,0,0,1
22.8824,1.4198,-0.088,0.2921,1.5176,-0.0085,0.023,1.7424,-0.2877,0.0515,1.1847,0.1066,0.0906,1.1024,-0.1482,0.0228,1,0,0,1
22.905,1.4303,-0.09,0.2908,1.5185,-0.0087,0.0229,1.7779,-0.2794,0.0342,1.2201,0.102,0.0952,1.1033,-0.1484,0.0227,1,0,0,1
22.9235,1.441,-0.0924,0.2889,1.5194,-0.0088,0.0228,1.7916,-0.277,0.0239,1.2493,0.0958,0.0953,1.1043,-0.1486,0.0226,1,1,0,1
22.9431,1.4513,-0.0943,0.2877,1.5203,-0.009,0.0227,1.7916,-0.2771,0.0238,1.2703,0.0896,0.088,1.1052,-0.1487,0.0225,1,1,0,1
22.9624,1.4611,-0.0956,0.2874,1.5212,-0.0091,0.0227,1.7918,-0.2771,0.0238,1.2864,0.0836,0.0793,1.1061,-0.1488,0.0224,1,1,0,1
22.9831,1.4706,-0.0962,0.2875,1.5221,-0.0092,0.0226,1.7921,-0.2772,0.0239,1.3002,0.0789,0.0724,1.107,-0.1488,0.0224,1,1,0,1
23.003,1.4798,-0.0964,0.2879,1.523,-0.0093,0.0225,1.7925,-0.2772,0.0239,1.313,0.075,0.0675,1.1078,-0.1488,0.0223,1,1,0,1
23.0236,1.4891,-0.0963,0.2885,1.524,-0.0093,0.0224,1.793,-0.2772,0.0239,1.3251,0.071,0.0631,1.1086,-0.1488,0.0222,1,1,0,1
23.0422,1.4985,-0.0961,0.2891,1.5249,-0.0094,0.0224,1.7936,-0.2772,0.0238,1.3372,0.0662,0.058,1.1095,-0.1488,0.0221,1,1,0,1
23.0623,1.5081,-0.0958,0.2897,1.5258,-0.0094,0.0223,1.7942,-0.2772,0.0238,1.3495,0.0603,0.0511,1.1103,-0.1487,0.0221,1,1,0,1
23.0837,1.5179,-0.0955,0.2902,1.5268,-0.0095,0.0222,1.7948,-0.2773,0.0238,1.3626,0.053,0.0411,1.1112,-0.1487,0.022,1,1,0,1
23.1041,1.5279,-0.0952,0.2905,1.5278,-0.0095,0.0221,1.7955,-0.2773,0.0237,1.3762,0.0442,0.0268,1.1121,-0.1486,0.0219,1,1,0,1
23.1211,1.5379,-0.0951,0.2905,1.5288,-0.0096,0.022,1.7962,-0.2774,0.0237,1.3791,0.0429,0.0237,1.113,-0.1487,0.0218,1,1,1,1
23.1439,1.5478,-0.0954,0.2909,1.5298,-0.0097,0.022,1.7969,-0.2774,0.0237,1.3798,0.0429,0.0236,1.1245,-0.1465,0.0218,1,1,1,1
23.1642,1.5576,-0.096,0.2917,1.5308,-0.0098,0.0219,1.7976,-0.2775,0.0237,1.3805,0.0428,0.0236,1.1484,-0.1454,0.022,1,1,1,1
23.184,1.5672,-0.0968,0.2922,1.5317,-0.0099,0.0218,1.7983,-0.2776,0.0237,1.3813,0.0428,0.0236,1.1847,-0.1484,0.0224,1,1,1,0
23.2029,1.5765,-0.0976,0.2923,1.5553,-0.0075,0.0219,1.799,-0.2777,0.0236,1.382,0.0427,0.0235,1.2309,-0.1568,0.0261,1,1,1,0
23.2235,1.5857,-0.0983,0.2919,1.6033,-0.0022,0.0221,1.7996,-0.2777,0.0236,1.3828,0.0427,0.0235,1.276,-0.1664,0.0367,1,1,1,0
23.2429,1.595,-0.099,0.2916,1.6629,0.0031,0.0261,1.8003,-0.2778,0.0235,1.3835,0.0426,0.0234,1.3117,-0.1735,0.0504,0,1,1,0
23.2629,1.6044,-0.0997,0.2914,1.7373,0.0068,0.0322,1.801,-0.2778,0.0235,1.3843,0.0425,0.0234,1.3373,-0.1768,0.062,0,1,1,0
23.2831,1.6138,-0.1003,0.2913,1.8042,0.0044,0.0405,1.8017,-0.2779,0.0234,1.3851,0.0425,0.0233,1.3561,-0.1774,0.0691,0,1,1,0
23.3038,1.6233,-0.1005,0.2912,1.8556,-0.0035,0.0447,1.8025,-0.2779,0.0234,1.3859,0.0425,0.0233,1.3723,-0.1771,0.0717,0,1,1,0
23.3211,1.6332,-0.1005,0.291,1.8927,-0.0137,0.0408,1.8033,-0.2779,0.0234,1.3868,0.0424,0.0232,1.388,-0.1771,0.0711,0,1,1,0
23.3433,1.6433,-0.1002,0.2907,1.9176,-0.0237,0.0286,1.8041,-0.2778,0.0233,1.3878,0.0424,0.0232,1.4041,-0.1775,0.0692,0,1,1,0
23.3622,1.6538,-0.0997,0.2902,1.9246,-0.0264,0.0238,1.8049,-0.2777,0.0233,1.3887,0.0424,0.0231,1.4194,-0.178,0.0673,1,1,1,0
23.3815,1.6642,-0.0991,0.2901,1.9251,-0.0263,0.0238,1.8058,-0.2776,0.0232,1.3897,0.0424,0.023,1.4322,-0.1791,0.0641,1,1,1,0
23.4069,1.6744,-0.0985,0.2905,1.9258,-0.0262,0.0238,1.8067,-0.2776,0.0232,1.3907,0.0424,0.0229,1.443,-0.1796,0.0599,1,1,1,0
23.4263,1.6846,-0.098,0.2913,1.9264,-0.0262,0.0237,1.8076,-0.2775,0.0231,1.3917,0.0424,0.0229,1.4528,-0.1791,0.055,1,1,1,0
23.4439,1.6947,-0.0978,0.2921,1.9272,-0.0262,0.0237,1.8085,-0.2775,0.0231,1.3927,0.0424,0.0228,1.4625,-0.1772,0.0498,1,1,1,0
23.4624,1.7048,-0.0977,0.293,1.928,-0.0263,0.0237,1.8094,-0.2775,0.023,1.3937,0.0424,0.0227,1.4725,-0.1742,0.0444,1,1,1,0
23.4841,1.715,-0.0979,0.2939,1.9288,-0.0263,0.0236,1.8103,-0.2775,0.0229,1.3946,0.0423,0.0226,1.4827,-0.1703,0.0388,1,1,1,0
23.504,1.7252,-0.0982,0.2946,1.9297,-0.0264,0.0236,1.8113,-0.2776,0.0229,1.3956,0.0423,0.0226,1.4932,-0.1661,0.0328,1,1,1,0
23.522,1.7354,-0.0987,0.2951,1.9306,-0.0265,0.0236,1.8122,-0.2776,0.0228,1.3966,0.0422,0.0225,1.5036,-0.1623,0.0263,1,1,1,0
23.5432,1.7456,-0.0994,0.2954,1.9314,-0.0266,0.0235,1.8131,-0.2777,0.0227,1.3976,0.0421,0.0224,1.5081,-0.1611,0.0233,1,1,1,1
23.5625,1.7557,-0.1001,0.2958,1.9323,-0.0267,0.0235,1.814,-0.2777,0.0226,1.3986,0.042,0.0223,1.509,-0.1611,0.0233,1,1,1,1
23.5811,1.7657,-0.1008,0.2961,1.9332,-0.0268,0.0234,1.8149,-0.2777,0.0226,1.3995,0.042,0.0222,1.51,-0.1611,0.0232,1,1,1,1
23.6025,1.7754,-0.1012,0.2962,1.934,-0.0269,0.0234,1.8158,-0.2777,0.0225,1.4118,0.0471,0.0247,1.5109,-0.1611,0.0232,1,1,0,1
23.6234,1.7848,-0.1014,0.296,1.9348,-0.0269,0.0233,1.8227,-0.2825,0.0224,1.4356,0.0583,0.0324,1.5117,-0.1611,0.0231,1,1,0,1
23.6431,1.794,-0.1016,0.2955,1.9356,-0.027,0.0233,1.8667,-0.2997,0.0226,1.4626,0.0722,0.0453,1.5125,-0.1611,0.023,1,1,0,1
23.6639,1.8031,-0.102,0.2949,1.9364,-0.027,0.0232,1.9369,-0.3169,0.0282,1.4904,0.0832,0.06,1.5134,-0.1611,0.023,1,0,0,1
23.6838,1.8125,-0.1027,0.2943,1.9372,-0.0271,0.0232,2.0153,-0.3232,0.0396,1.5198,0.0895,0.0721,1.5142,-0.1612,0.0229,1,0,0,1
23.7039,1.822,-0.1037,0.2937,1.9381,-0.0272,0.0231,2.0838,-0.3184,0.0509,1.5522,0.0922,0.0808,1.5151,-0.1612,0.0228,1,0,0,1
23.7265,1.8319,-0.1052,0.293,1.939,-0.0274,0.023,2.1373,-0.3095,0.053,1.5877,0.0916,0.0878,1.516,-0.1614,0.0228,1,0,0,1
23.7462,1.8422,-0.1071,0.2919,1.9399,-0.0275,0.023,2.1779,-0.3012,0.0416,1.6232,0.0875,0.0934,1.5169,-0.1615,0.0227,1,0,0,1
23.7659,1.8528,-0.1095,0.2901,1.9408,-0.0277,0.0229,2.2044,-0.2949,0.0239,1.6543,0.0811,0.0955,1.5178,-0.1617,0.0226,1,1,0,1
23.7816,1.8634,-0.1117,0.2885,1.9417,-0.0279,0.0228,2.206,-0.2952,0.0238,1.6769,0.0742,0.0907,1.5188,-0.1619,0.0225,1,1,0,1
23.8047,1.8734,-0.1133,0.2879,1.9426,-0.028,0.0227,2.206,-0.2953,0.0239,1.6938,0.0675,0.0819,1.5197,-0.162,0.0224,1,1,0,1
23.8239,1.8829,-0.1142,0.2879,1.9435,-0.0282,0.0227,2.2063,-0.2953,0.0239,1.7084,0.0622,0.0748,1.5206,-0.162,0.0224,1,1,0,1
23.8444,1.8922,-0.1146,0.2883,1.9444,-0.0282,0.0226,2.2067,-0.2954,0.0238,1.7216,0.0581,0.0698,1.5214,-0.1621,0.0223,1,1,0,1
23.8693,1.9014,-0.1147,0.2888,1.9453,-0.0283,0.0225,2.2072,-0.2954,0.0239,1.734,0.0545,0.066,1.5222,-0.1621,0.0222,1,1,0,1
23.8858,1.9107,-0.1146,0.2894,1.9462,-0.0284,0.0224,2.2077,-0.2954,0.0239,1.7461,0.0505,0.062,1.523,-0.162,0.0222,1,1,0,1
23.902,1.9201,-0.1144,0.2901,1.9471,-0.0284,0.0224,2.2083,-0.2954,0.0238,1.7585,0.0456,0.0566,1.5239,-0.162,0.0221,1,1,0,1
23.9227,1.9298,-0.1141,0.2906,1.9481,-0.0285,0.0223,2.2089,-0.2955,0.0238,1.7713,0.0394,0.0489,1.5247,-0.162,0.022,1,1,0,1
23.9451,1.9396,-0.1139,0.2911,1.9491,-0.0285,0.0222,2.2096,-0.2955,0.0238,1.7849,0.0319,0.0375,1.5256,-0.1619,0.0219,1,1,0,1
23.9665,1.9496,-0.1137,0.2912,1.9501,-0.0286,0.0221,2.2103,-0.2956,0.0238,1.7978,0.0241,0.0234,1.5265,-0.1619,0.0218,1,1,1,1
23.9835,1.9595,-0.1137,0.2912,1.9511,-0.0286,0.022,2.211,-0.2956,0.0237,1.7983,0.0241,0.0236,1.5284,-0.1616,0.0218,1,1,1,1
24.0032,1.9693,-0.1142,0.2917,1.9521,-0.0288,0.022,2.2117,-0.2957,0.0237,1.799,0.024,0.0236,1.545,-0.1601,0.0218,1,1,1,1
24.0239,1.9789,-0.115,0.2924,1.953,-0.0289,0.0219,2.2124,-0.2958,0.0237,1.7998,0.024,0.0236,1.572,-0.161,0.022,1,1,1,1
24.0439,1.9882,-0.1159,0.2929,1.959,-0.0271,0.0218,2.2131,-0.2959,0.0236,1.8005,0.0239,0.0235,1.6112,-0.1667,0.0229,1,1,1,0
24.0646,1.9973,-0.1167,0.2928,1.991,-0.0236,0.022,2.2138,-0.296,0.0236,1.8012,0.0238,0.0235,1.6593,-0.1772,0.0277,1,1,1,0
24.0838,2.0064,-0.1175,0.2925,2.0487,-0.0181,0.0227,2.2144,-0.296,0.0236,1.802,0.0238,0.0235,1.704,-0.187,0.0394,0,1,1,0
24.1074,2.0156,-0.1183,0.2922,2.124,-0.0133,0.0266,2.2151,-0.2961,0.0235,1.8027,0.0237,0.0235,1.7382,-0.1926,0.0532,0,1,1,0
24.1238,2.025,-0.119,0.292,2.1953,-0.0137,0.0354,2.2158,-0.2961,0.0235,1.8035,0.0236,0.0234,1.7622,-0.1943,0.0636,0,1,1,0
24.143,2.0344,-0.1194,0.2919,2.2518,-0.0198,0.0426,2.2165,-0.2962,0.0234,1.8043,0.0236,0.0234,1.7806,-0.1941,0.0689,0,1,1,0
24.1636,2.044,-0.1196,0.2917,2.2933,-0.0291,0.043,2.2173,-0.2962,0.0234,1.8052,0.0236,0.0233,1.7969,-0.194,0.0699,0,1,1,0
24.184,2.054,-0.1195,0.2915,2.3223,-0.039,0.0351,2.2181,-0.2961,0.0233,1.8061,0.0235,0.0232,1.813,-0.1946,0.0688,0,1,1,0
24.2026,2.0642,-0.1192,0.291,2.3393,-0.0461,0.0238,2.2189,-0.2961,0.0233,1.807,0.0235,0.0232,1.8289,-0.1955,0.0672,1,1,1,0
24.2232,2.0746,-0.1187,0.2908,2.3398,-0.046,0.0238,2.2198,-0.296,0.0232,1.808,0.0235,0.0231,1.843,-0.1969,0.0651,1,1,1,0
24.2426,2.0848,-0.1181,0.291,2.3403,-0.0459,0.0238,2.2206,-0.2959,0.0232,1.809,0.0235,0.023,1.8544,-0.1981,0.0614,1,1,1,0
24.263,2.0949,-0.1177,0.2916,2.341,-0.0459,0.0237,2.2215,-0.2959,0.0231,1.8099,0.0235,0.0229,1.8645,-0.1984,0.0569,1,1,1,0
24.2831,2.105,-0.1174,0.2924,2.3417,-0.0459,0.0237,2.2224,-0.2958,0.0231,1.8109,0.0235,0.0229,1.8742,-0.1975,0.052,1,1,1,0
24.3023,2.1151,-0.1174,0.2932,2.3425,-0.0459,0.0237,2.2234,-0.2958,0.023,1.8119,0.0235,0.0228,1.8841,-0.1953,0.0469,1,1,1,0
24.324,2.1253,-0.1175,0.2941,2.3433,-0.046,0.0237,2.2243,-0.2959,0.023,1.8129,0.0234,0.0227,1.8944,-0.1921,0.0416,1,1,1,0
24.3457,2.1354,-0.1178,0.2949,2.3441,-0.046,0.0236,2.2252,-0.2959,0.0229,1.8139,0.0234,0.0226,1.9049,-0.1884,0.0361,1,1,1,0
24.3642,2.1457,-0.1182,0.2955,2.345,-0.0461,0.0236,2.2261,-0.2959,0.0228,1.8149,0.0233,0.0225,1.9154,-0.1846,0.0301,1,1,1,0
24.3837,2.1559,-0.1189,0.2959,2.3459,-0.0462,0.0235,2.227,-0.296,0.0228,1.8158,0.0232,0.0225,1.9257,-0.1811,0.0235,1,1,1,0
24.4024,2.1661,-0.1196,0.2962,2.3467,-0.0463,0.0235,2.2279,-0.296,0.0227,1.8168,0.0231,0.0224,1.9267,-0.1812,0.0233,1,1,1,1
24.4239,2.1761,-0.1204,0.2966,2.3476,-0.0464,0.0234,2.2288,-0.2961,0.0226,1.8178,0.023,0.0223,1.9276,-0.1812,0.0232,1,1,1,1
24.4462,2.186,-0.121,0.2968,2.3484,-0.0465,0.0234,2.2297,-0.2961,0.0225,1.8188,0.0231,0.0222,1.9285,-0.1812,0.0232,1,1,1,1
24.4649,2.1956,-0.1213,0.2969,2.3493,-0.0466,0.0233,2.2306,-0.2961,0.0225,1.8339,0.0284,0.0269,1.9294,-0.1812,0.0231,1,1,0,1
24.4822,2.2049,-0.1216,0.2965,2.3501,-0.0466,0.0233,2.2469,-0.306,0.0225,1.8584,0.0405,0.0367,1.9302,-0.1812,0.0231,1,1,0,1
24.5026,2.2141,-0.1219,0.2959,2.3508,-0.0467,0.0232,2.3023,-0.3263,0.0242,1.8854,0.054,0.051,1.9311,-0.1812,0.023,1,0,0,1
24.5242,2.2233,-0.1224,0.2952,2.3516,-0.0467,0.0232,2.382,-0.3417,0.0318,1.9137,0.0637,0.0653,1.9319,-0.1812,0.0229,1,0,0,1
24.5437,2.2327,-0.1233,0.2946,2.3524,-0.0468,0.0231,2.4599,-0.3436,0.0446,1.9445,0.069,0.0762,1.9328,-0.1813,0.0229,1,0,0,1
24.5626,2.2424,-0.1246,0.2939,2.3533,-0.047,0.0231,2.5234,-0.3366,0.0534,1.979,0.071,0.084,1.9336,-0.1814,0.0228,1,0,0,1
24.5822,2.2524,-0.1263,0.293,2.3542,-0.0471,0.023,2.5719,-0.3277,0.0499,2.0162,0.0694,0.0905,1.9345,-0.1815,0.0228,1,0,0,1
